index,createdAt,closedAt,cursor,
0,2019-03-23T15:40:40Z,2019-04-04T10:09:23Z,
1,2019-03-23T15:45:01Z,2019-03-24T05:32:54Z,
2,2019-03-24T14:31:50Z,2019-03-25T04:37:40Z,
3,2019-03-24T14:39:20Z,2020-08-20T11:02:02Z,
4,2019-03-25T01:52:15Z,2019-03-25T03:47:55Z,
5,2019-03-25T04:08:15Z,2019-03-25T10:54:25Z,
6,2019-03-25T08:35:59Z,2019-03-25T13:46:53Z,
7,2019-03-25T17:32:59Z,2020-01-18T10:42:55Z,
8,2019-03-28T02:55:41Z,2019-04-03T07:18:59Z,
9,2019-03-28T02:57:05Z,2019-04-25T08:13:44Z,
10,2019-03-28T03:36:14Z,2019-03-28T05:06:41Z,
11,2019-03-30T10:18:36Z,2019-04-10T03:46:48Z,
12,2019-04-09T12:10:52Z,2019-05-13T10:37:44Z,
13,2019-04-11T03:16:11Z,2019-04-11T03:29:45Z,
14,2019-04-17T14:02:36Z,2019-04-18T13:10:00Z,
15,2019-04-18T04:20:36Z,2019-04-18T08:39:30Z,
16,2019-05-05T08:52:41Z,2019-05-13T10:32:11Z,
17,2019-05-11T03:51:48Z,2019-05-13T15:18:43Z,
18,2019-05-13T09:10:36Z,2019-05-13T09:40:22Z,
19,2019-05-14T12:15:59Z,2019-05-22T10:08:25Z,
20,2019-05-21T08:57:33Z,2019-05-24T06:35:36Z,
21,2019-07-19T11:33:49Z,2019-07-20T03:39:13Z,
22,2020-02-29T06:40:48Z,2020-02-29T07:08:01Z,
23,2020-06-01T08:15:31Z,2020-10-22T06:46:02Z,
24,2020-09-09T09:53:05Z,2020-09-10T01:20:25Z,
25,2020-09-24T06:54:25Z,2020-10-22T06:43:32Z,
